subdet,layer,waferu,waferv,tc_eta,tc_phi
2,36,-4,0,2.494866,-0.14312765
2,36,-4,1,2.391295,0.051075846
2,36,-4,2,2.2670445,0.21126735
2,36,-4,3,2.143863,0.37901127
2,36,-4,4,2.020265,0.45445612
2,36,-4,5,1.879628,0.5272739
2,36,-4,6,1.736788,0.56391275
2,36,-4,7,1.6966575,0.6328858
2,36,-4,8,1.6217086,0.675881
2,36,-4,9,1.507347,0.74188596
2,36,-3,-12,1.4942898,-1.7957046
2,36,-3,-11,1.5810654,-1.7937821
2,36,-3,-10,1.6509532,-1.8179194
2,36,-3,-9,1.7692835,-1.7839462
2,36,-3,-8,1.9153068,-1.6902753
2,36,-3,-7,2.0166352,-1.6090292
2,36,-3,-6,2.1423352,-1.572559
2,36,-3,-5,2.3142004,-1.4816047
2,36,-3,-4,2.4780924,-1.3445903
2,36,-3,-3,2.6507888,-1.1436974
2,36,-3,-2,2.780387,-0.8614701
2,36,-3,-1,2.8616107,-0.5161918
2,36,-3,0,2.7895303,-0.19993114
2,36,-3,1,2.6450322,0.07701984
2,36,-3,2,2.457736,0.27896333
2,36,-3,3,2.3181934,0.43517798
2,36,-3,4,2.1570497,0.5315758
2,36,-3,5,1.9961164,0.60468286
2,36,-3,6,1.870488,0.62154096
2,36,-3,7,1.7794414,0.6951133
2,36,-3,8,1.6654376,0.77021724
2,36,-3,9,1.5638568,0.75939745
2,36,-3,10,1.5022578,0.7524071
2,36,-2,-9,1.742276,-1.8660871
2,36,-2,-8,1.8270752,-1.8520293
2,36,-2,-7,2.0015376,-1.7787707
2,36,-2,-6,2.1514587,-1.761226
2,36,-2,-5,2.32221,-1.6625617
2,36,-2,-4,2.5231755,-1.5477285
2,36,-2,-3,2.7377343,-1.4152923
2,36,-2,-2,2.98366,-1.1642231
2,36,-2,-1,3.083112,-0.76577467
2,36,-2,0,3.0893698,-0.29178348
2,36,-2,1,2.9901705,0.11650126
2,36,-2,2,2.7440019,0.36646345
2,36,-2,3,2.4989426,0.53160757
2,36,-2,4,2.2892709,0.6319341
2,36,-2,5,2.1377866,0.69160956
2,36,-2,6,1.9910867,0.756425
2,36,-2,7,1.8782247,0.7803883
2,36,-2,8,1.7443768,0.8287435
2,36,-2,9,1.6169562,0.8385962
2,36,-2,10,1.5643026,0.859511
2,36,-1,-11,1.5081978,-1.9740374
2,36,-1,-10,1.6056817,-1.9784971
2,36,-1,-9,1.6933461,-1.9340973
2,36,-1,-8,1.8455578,-1.9799987
2,36,-1,-7,1.9280361,-1.9690348
2,36,-1,-6,2.0890372,-1.9208583
2,36,-1,-5,2.2650263,-1.8688896
2,36,-1,-4,2.4707296,-1.822812
2,36,-1,-3,2.72358,-1.735395
2,36,-1,-2,3.0535836,-1.5772718
2,36,-1,2,3.0436127,0.52074736
2,36,-1,3,2.7372894,0.6789551
2,36,-1,4,2.4812913,0.7777332
2,36,-1,5,2.273097,0.8237887
2,36,-1,6,2.0996695,0.87190545
2,36,-1,7,1.9386263,0.94023675
2,36,-1,8,1.8177547,0.93235904
2,36,-1,9,1.7086293,0.8908733
2,36,-1,10,1.6311545,0.9353671
2,36,-1,11,1.5408182,0.92597485
2,36,0,-10,1.576715,-2.050798
2,36,0,-9,1.6504244,-2.057662
2,36,0,-8,1.766219,-2.0142136
2,36,0,-7,1.9103348,-2.0270042
2,36,0,-6,2.0286803,-2.0248399
2,36,0,-5,2.2151237,-2.0632868
2,36,0,-4,2.3939533,-2.0127096
2,36,0,-3,2.6292992,-2.0074387
2,36,0,-2,2.9898705,-1.9814686
2,36,0,3,2.994515,0.925182
2,36,0,4,2.6585045,0.95182955
2,36,0,5,2.393863,0.9747464
2,36,0,6,2.1816757,1.0165192
2,36,0,7,2.056173,0.9983379
2,36,0,8,1.8954077,1.0178833
2,36,0,9,1.8211188,1.0269488
2,36,0,10,1.6805747,1.0191491
2,36,1,-10,1.5205947,-2.1246982
2,36,1,-9,1.6270076,-2.1649752
2,36,1,-8,1.7390244,-2.1269627
2,36,1,-7,1.7732431,-2.1774273
2,36,1,-6,1.9726115,-2.1866038
2,36,1,-5,2.119447,-2.1861854
2,36,1,-4,2.2569654,-2.2169251
2,36,1,-3,2.5117564,-2.2289681
2,36,1,-2,2.784994,-2.2879627
2,36,1,-1,3.093631,-2.3804278
2,36,1,3,3.0826404,1.3224406
2,36,1,4,2.7867174,1.2258948
2,36,1,5,2.5010896,1.1892904
2,36,1,6,2.288169,1.1739064
2,36,1,7,2.0948312,1.1423789
2,36,1,8,1.946731,1.133605
2,36,1,10,1.711093,1.0827631
2,36,1,11,1.6587815,1.1131582
2,36,1,12,1.5032058,1.1070476
2,36,2,-9,1.5743142,-2.1859384
2,36,2,-8,1.6588669,-2.2466545
2,36,2,-7,1.762656,-2.274515
2,36,2,-6,1.8880619,-2.2224653
2,36,2,-5,1.9933183,-2.3284438
2,36,2,-4,2.1640975,-2.3437843
2,36,2,-3,2.3293266,-2.4011238
2,36,2,-2,2.5830247,-2.4942193
2,36,2,-1,2.8505247,-2.6206696
2,36,2,0,3.0885098,-2.858839
2,36,2,3,3.083134,1.8087143
2,36,2,4,2.8431616,1.5760473
2,36,2,5,2.5815115,1.4331452
2,36,2,6,2.3541493,1.3629124
2,36,2,7,2.144506,1.3156307
2,36,2,8,2.0035348,1.2757322
2,36,2,9,1.8989761,1.2312384
2,36,2,10,1.776847,1.2444412
2,36,2,11,1.650587,1.2002393
2,36,3,-8,1.6253421,-2.308799
2,36,3,-7,1.6952522,-2.352973
2,36,3,-6,1.7670432,-2.3750935
2,36,3,-5,1.9084767,-2.4243207
2,36,3,-4,2.0237186,-2.4634366
2,36,3,-3,2.1996162,-2.5090554
2,36,3,-2,2.3646057,-2.612218
2,36,3,-1,2.5714328,-2.7316415
2,36,3,0,2.789229,-2.9477003
2,36,3,1,2.9940324,2.242412
2,36,3,2,3.0495653,2.621594
2,36,3,3,2.9927664,2.2108006
2,36,3,4,2.7834842,1.9115568
2,36,3,5,2.5678825,1.704132
2,36,3,6,2.3720133,1.569381
2,36,3,7,2.1954002,1.4865237
2,36,3,8,2.0346146,1.4318725
2,36,3,9,1.9247797,1.3585231
2,36,3,10,1.7817259,1.3421814
2,36,3,12,1.636399,1.275465
2,36,3,13,1.5205541,1.2716471
2,36,4,-6,1.7078454,-2.4921556
2,36,4,-5,1.8194071,-2.5038648
2,36,4,-4,1.8948979,-2.5773096
2,36,4,-3,2.0797966,-2.6146848
2,36,4,-2,2.2049983,-2.709591
2,36,4,-1,2.3723226,-2.8479812
2,36,4,0,2.500111,-3.0076728
2,36,4,1,2.6434674,2.531402
2,36,4,2,2.761007,2.7845204
2,36,4,3,2.748879,2.4725404
2,36,4,4,2.6502802,2.158547
2,36,4,5,2.5010316,1.9588948
2,36,4,6,2.3629384,1.788595
2,36,4,7,2.189225,1.6760728
2,36,4,8,2.056248,1.5452397
2,36,4,9,1.9367508,1.519786
2,36,4,10,1.7871422,1.4794744
2,36,4,11,1.7259324,1.405474
2,36,4,13,1.4968722,1.3436416
2,36,5,-7,1.5200768,-2.5006738
2,36,5,-6,1.6244608,-2.5356016
2,36,5,-5,1.7301546,-2.5501738
2,36,5,-4,1.8358328,-2.5644526
2,36,5,-3,1.9572272,-2.7103608
2,36,5,-2,2.0225139,-2.765126
2,36,5,-1,2.1631932,-2.8909528
2,36,5,0,2.2707665,-3.021663
2,36,5,1,2.3832192,1.8600785
2,36,5,2,2.4525452,2.8598282
2,36,5,3,2.501913,2.6356835
2,36,5,4,2.472033,2.3688269
2,36,5,5,2.393303,2.1559355
2,36,5,6,2.2742157,1.9737325
2,36,5,7,2.1639426,1.8364859
2,36,5,8,2.0526977,1.704158
2,36,5,9,1.9252673,1.6411171
2,36,5,10,1.8193394,1.587096
2,36,5,11,1.7416217,1.4876565
2,36,5,13,1.5169767,1.452011
2,36,6,-6,1.5495687,-2.5559149
2,36,6,-5,1.6201326,-2.5816622
2,36,6,-4,1.7017771,-2.6625626
2,36,6,-3,1.8205132,-2.7312758
2,36,6,-2,1.9022067,-2.8292956
2,36,6,-1,2.0094585,-2.902343
2,36,6,0,2.0969117,-3.0392144
2,36,6,1,2.2174172,2.5865326
2,36,6,2,2.279892,2.9029644
2,36,6,3,2.3200867,2.7363274
2,36,6,4,2.3166676,2.5066388
2,36,6,5,2.2700152,2.3203914
2,36,6,6,2.1902359,2.1285474
2,36,6,7,2.1265662,1.992968
2,36,6,8,2.0236905,1.8701789
2,36,6,9,1.9113016,1.772891
2,36,6,10,1.8367527,1.6941676
2,36,6,11,1.7382183,1.6220287
2,36,6,12,1.6774397,1.5862421
2,36,6,13,1.559484,1.563719
2,36,7,-5,1.54707,-2.6364708
2,36,7,-4,1.6585541,-2.701959
2,36,7,-3,1.7274644,-2.7833967
2,36,7,-2,1.7965128,-2.8404121
2,36,7,-1,1.8860726,-2.945611
2,36,7,0,1.964147,-3.0686345
2,36,7,1,2.0215497,3.0865011
2,36,7,2,2.0887532,2.96584
2,36,7,3,2.1196141,2.8091025
2,36,7,4,2.1421857,2.6178238
2,36,7,5,2.123432,2.4507427
2,36,7,6,2.1133502,2.313314
2,36,7,7,2.0440547,2.1430476
2,36,7,8,1.9334489,2.0161684
2,36,7,9,1.8469088,1.9022729
2,36,7,10,1.8076553,1.806391
2,36,7,11,1.714881,1.7555768
2,36,7,12,1.6310624,1.6818799
2,36,7,13,1.5560904,1.5991354
2,36,8,-3,1.600107,-2.8600328
2,36,8,-2,1.6978955,-2.9054773
2,36,8,-1,1.7096515,-2.9636767
2,36,8,0,1.8057919,-3.052877
2,36,8,1,1.922262,3.0911689
2,36,8,2,1.9549289,2.984865
2,36,8,3,2.0069566,2.8638868
2,36,8,4,2.0206385,2.686522
2,36,8,5,1.992302,2.5368745
2,36,8,6,1.9628257,2.3944626
2,36,8,7,1.9664402,2.2480044
2,36,8,8,1.8784544,2.1146922
2,36,8,9,1.8573316,2.0147314
2,36,8,10,1.7820328,1.8955475
2,36,8,11,1.6765267,1.8385426
2,36,9,-3,1.5170219,-2.8385434
2,36,9,0,1.7300419,-3.1042655
2,36,9,1,1.7811433,-0.000825346
2,36,9,2,1.8302772,2.999281
2,36,9,3,1.8554143,2.882719
2,36,9,4,1.8959719,2.7445192
2,36,9,5,1.8765091,2.5784793
2,36,9,7,1.8704959,2.3650115
2,36,9,8,1.7956954,2.2179964
2,36,9,9,1.7208004,2.1526644
2,36,9,10,1.7217528,2.0679607
2,36,9,11,1.6518555,1.96685
2,36,9,13,1.5151047,1.8350922
2,36,10,-2,1.5022777,-2.9326344
2,36,10,-1,1.574548,-3.0328422
2,36,10,1,1.640161,3.134073
2,36,10,3,1.7623035,2.9379656
2,36,10,4,1.7895324,2.8004463
2,36,10,5,1.7755406,2.700501
2,36,10,6,1.7989428,2.551082
2,36,10,8,1.7192891,2.3412244
2,36,10,9,1.6947718,2.269285
2,36,10,10,1.663384,2.1067119
2,36,10,11,1.6049964,2.0413027
2,36,10,12,1.5500462,1.9751321
2,36,10,13,1.5089293,1.9059827
2,36,11,0,1.5056634,-3.0952954
2,36,11,2,1.6078322,3.0592937
2,36,11,3,1.6523621,2.9019833
2,36,11,4,1.6784317,2.8415031
2,36,11,5,1.7271366,2.731692
2,36,11,6,1.7215202,2.639353
2,36,11,7,1.6458762,2.5255346
2,36,11,9,1.6800054,2.3415375
2,36,11,11,1.5821717,2.1044936
2,36,12,2,1.5436244,3.0299582
2,36,12,4,1.572257,2.8648279
2,36,12,5,1.6171582,2.78823
2,36,12,7,1.6216593,2.5718105
2,36,12,9,1.5765955,2.3964667
2,36,12,11,1.5193362,2.2073193
2,36,13,4,1.5116327,2.917988
2,36,13,5,1.5170274,2.8245523
2,36,13,6,1.5224619,2.7259784
2,36,13,8,1.5169965,2.5153284
2,36,13,9,1.5414077,2.431959
2,37,-10,-9,1.7325437,-0.95229304
2,37,-10,-8,1.7654613,-0.81121373
2,37,-10,-7,1.8053828,-0.72606206
2,37,-10,-6,1.800557,-0.5846547
2,37,-10,-5,1.7692528,-0.44508114
2,37,-10,-4,1.7620754,-0.3827063
2,37,-10,-2,1.7659404,-0.13590011
2,37,-9,-8,1.8138543,-0.890348
2,37,-9,-7,1.8257226,-0.75000584
2,37,-9,-6,1.8827829,-0.5988672
2,37,-9,-5,1.8876934,-0.5550895
2,37,-9,-4,1.9001944,-0.3840056
2,37,-9,-3,1.8831487,-0.25437707
2,37,-9,-2,1.8646497,-0.16022733
2,37,-8,-10,1.776508,-1.224506
2,37,-8,-9,1.8666235,-1.0826162
2,37,-8,-8,1.90207,-1.0137312
2,37,-8,-7,1.9506729,-0.89469814
2,37,-8,-6,2.0009406,-0.76279086
2,37,-8,-5,2.031125,-0.57982486
2,37,-8,-4,1.9992563,-0.465195
2,37,-8,-3,2.0295877,-0.30318123
2,37,-8,-2,1.9474179,-0.17231178
2,37,-8,-1,1.9176179,-0.04231676
2,37,-8,0,1.8584762,0.07204464
2,37,-8,1,1.7714374,0.15673648
2,37,-7,-10,1.8008096,-1.3454288
2,37,-7,-9,1.9007602,-1.2423986
2,37,-7,-8,1.9649218,-1.1117188
2,37,-7,-7,2.0589886,-1.0322104
2,37,-7,-6,2.1074479,-0.8644204
2,37,-7,-5,2.1628668,-0.6957539
2,37,-7,-4,2.177154,-0.51797116
2,37,-7,-3,2.1739953,-0.33278555
2,37,-7,-2,2.0846727,-0.18503119
2,37,-7,-1,2.0553272,-0.055565238
2,37,-7,0,1.9708132,0.061784264
2,37,-7,1,1.8879232,0.187479
2,37,-7,2,1.8371582,0.31292945
2,37,-6,-11,1.7390065,-1.5204487
2,37,-6,-10,1.833237,-1.4556068
2,37,-6,-9,1.9300281,-1.3880085
2,37,-6,-8,2.0324433,-1.2321268
2,37,-6,-7,2.1467595,-1.137492
2,37,-6,-6,2.223385,-0.9811949
2,37,-6,-5,2.278219,-0.8000731
2,37,-6,-4,2.3134382,-0.6234256
2,37,-6,-3,2.3142617,-0.41953105
2,37,-6,-2,2.2599144,-0.22059579
2,37,-6,-1,2.1906075,-0.0494199
2,37,-6,0,2.116405,0.108457804
2,37,-6,1,1.983139,0.23938414
2,37,-6,3,1.7856097,0.4323768
2,37,-6,4,1.7499506,0.49134588
2,37,-5,-10,1.8131176,-1.5605309
2,37,-5,-9,1.9408886,-1.4843376
2,37,-5,-8,2.045193,-1.3966739
2,37,-5,-7,2.1583703,-1.2901413
2,37,-5,-6,2.2887259,-1.1669897
2,37,-5,-5,2.4047768,-0.97743624
2,37,-5,-4,2.4840446,-0.77574
2,37,-5,-3,2.5173638,-0.5467316
2,37,-5,-2,2.472178,-0.2812124
2,37,-5,-1,2.4067051,-0.06501407
2,37,-5,0,2.2821548,0.13011074
2,37,-5,1,2.1719847,0.23952135
2,37,-5,2,2.0602229,0.398091
2,37,-5,3,1.9342157,0.45948017
2,37,-5,4,1.8229848,0.57826436
2,37,-5,5,1.7585438,0.5819607
2,37,-4,-11,1.739397,-1.731838
2,37,-4,-10,1.801692,-1.6635865
2,37,-4,-9,1.9598291,-1.6381148
2,37,-4,-8,2.0627742,-1.5853174
2,37,-4,-7,2.1966953,-1.4768198
2,37,-4,-6,2.353267,-1.3585633
2,37,-4,-5,2.514191,-1.1804478
2,37,-4,-4,2.666954,-0.9590686
2,37,-4,-3,2.7488484,-0.6793383
2,37,-4,-2,2.7573755,-0.37459823
2,37,-4,-1,2.6577654,-0.07164742
2,37,-4,0,2.5111003,0.12686726
2,37,-4,1,2.3615277,0.31247362
2,37,-4,2,2.195298,0.45803687
2,37,-4,3,2.0806174,0.52983433
2,37,-4,4,1.9694493,0.5696826
2,37,-4,5,1.8260947,0.6688359
2,37,-4,6,1.7218826,0.73974043
2,37,-3,-9,1.9517899,-1.7238703
2,37,-3,-8,2.0608773,-1.7259145
2,37,-3,-7,2.22036,-1.6584592
2,37,-3,-6,2.3835428,-1.5684509
2,37,-3,-5,2.5956624,-1.4340124
2,37,-3,-4,2.8157108,-1.2297295
2,37,-3,-3,2.9470742,-0.9260302
2,37,-3,0,2.8066173,0.1724245
2,37,-3,1,2.5791569,0.40416732
2,37,-3,2,2.3794925,0.5302197
2,37,-3,3,2.2105927,0.6075872
2,37,-3,4,2.0409358,0.6719123
2,37,-3,5,1.9281605,0.74675965
2,37,-3,6,1.7642794,0.75390744
2,37,-2,-10,1.721329,-1.9246626
2,37,-2,-9,1.9165545,-1.8995645
2,37,-2,-8,2.0201974,-1.8954742
2,37,-2,-7,2.1696131,-1.8348814
2,37,-2,-6,2.3616939,-1.7776024
2,37,-2,-5,2.5747871,-1.7094097
2,37,-2,-4,2.8651354,-1.5682441
2,37,-2,0,3.0090547,0.2695762
2,37,-2,1,2.8726556,0.52878106
2,37,-2,2,2.5965579,0.67949605
2,37,-2,3,2.34669,0.72576004
2,37,-2,4,2.1525242,0.81576407
2,37,-2,5,2.0098112,0.7923343
2,37,-2,6,1.9064441,0.8810421
2,37,-2,7,1.7710233,0.904045
2,37,-1,-10,1.7436299,-1.9987369
2,37,-1,-9,1.8017743,-2.0401506
2,37,-1,-8,1.942228,-2.0208774
2,37,-1,-7,2.1173751,-1.9944749
2,37,-1,-6,2.3171716,-1.9891486
2,37,-1,-5,2.5101805,-1.9610713
2,37,-1,-4,2.809496,-1.9076762
2,37,-1,-3,3.0139482,-1.8054731
2,37,-1,2,2.779575,0.8496089
2,37,-1,3,2.5236828,0.9104826
2,37,-1,4,2.3181486,0.916376
2,37,-1,5,2.0990596,0.955103
2,37,-1,6,1.981076,0.93614715
2,37,-1,7,1.8379018,1.0112517
2,37,0,-9,1.7754431,-2.147308
2,37,0,-8,1.9048903,-2.1340685
2,37,0,-7,2.0381048,-2.1589112
2,37,0,-6,2.19703,-2.1415217
2,37,0,-5,2.414198,-2.1749287
2,37,0,-4,2.6641414,-2.1826034
2,37,0,2,2.9502459,1.1671222
2,37,0,3,2.6618571,1.1298072
2,37,0,4,2.3927402,1.1032783
2,37,0,5,2.2124207,1.0933646
2,37,0,6,2.0461764,1.0917885
2,37,0,7,1.9607017,1.0550683
2,37,0,8,1.7359023,1.0975872
2,37,1,-8,1.7816831,-2.2198427
2,37,1,-7,1.9608881,-2.2461452
2,37,1,-6,2.131812,-2.279482
2,37,1,-5,2.2904053,-2.3112764
2,37,1,-4,2.5085802,-2.3632169
2,37,1,-3,2.7425067,-2.4627728
2,37,1,3,2.740607,1.402138
2,37,1,4,2.498659,1.3142898
2,37,1,5,2.2926931,1.2654471
2,37,1,6,2.1223917,1.2333138
2,37,1,7,1.9760644,1.1752228
2,37,1,8,1.8243864,1.2163624
2,37,1,9,1.7394944,1.2180369
2,37,2,-8,1.7529135,-2.3094292
2,37,2,-7,1.8236393,-2.3475218
2,37,2,-6,2.0314,-2.364004
2,37,2,-5,2.1509867,-2.4517477
2,37,2,-4,2.3113573,-2.5157096
2,37,2,-3,2.5277581,-2.6054475
2,37,2,-2,2.7564974,-2.7862372
2,37,2,-1,2.9469397,-1.7769663
2,37,2,3,2.7339344,1.7330717
2,37,2,4,2.5361483,1.5797052
2,37,2,5,2.3057268,1.4664153
2,37,2,6,2.1457489,1.4218519
2,37,2,7,1.9704667,1.352092
2,37,2,8,1.8865665,1.325911
2,37,2,9,1.787945,1.3038231
2,37,3,-7,1.7510512,-2.4549272
2,37,3,-6,1.8731389,-2.4944024
2,37,3,-5,2.0474007,-2.5067663
2,37,3,-4,2.156402,-2.6100357
2,37,3,-3,2.3217652,-2.7147195
2,37,3,-2,2.489864,-2.8679407
2,37,3,-1,2.6652818,-1.5383178
2,37,3,0,2.8054032,2.957107
2,37,3,1,2.855838,2.6073267
2,37,3,2,2.8135016,2.2824707
2,37,3,3,2.6361983,2.014029
2,37,3,4,2.4785604,1.8117626
2,37,3,5,2.3140666,1.6679754
2,37,3,6,2.1485827,1.5761112
2,37,3,7,2.0347376,1.4995711
2,37,3,8,1.9060805,1.408041
2,37,3,9,1.7334719,1.394363
2,37,4,-6,1.7804626,-2.576775
2,37,4,-5,1.9001827,-2.6122468
2,37,4,-4,2.0022247,-2.688476
2,37,4,-3,2.1483173,-2.8055058
2,37,4,-2,2.2921164,-2.9107761
2,37,4,-1,2.4131691,-1.8547418
2,37,4,0,2.5239315,3.0182045
2,37,4,1,2.581975,2.742047
2,37,4,2,2.5663087,2.4843457
2,37,4,3,2.5245476,2.236726
2,37,4,4,2.412655,2.0300071
2,37,4,5,2.2702782,1.8720247
2,37,4,6,2.1468492,1.722759
2,37,4,7,2.017328,1.6409032
2,37,4,8,1.8983498,1.5867397
2,37,4,9,1.7950585,1.5162551
2,37,5,-5,1.8204778,-2.6766891
2,37,5,-4,1.8912433,-2.7731855
2,37,5,-3,2.014167,-2.8563316
2,37,5,-2,2.1108732,-2.945707
2,37,5,-1,2.2120838,-2.6094925
2,37,5,0,2.2882183,3.0239716
2,37,5,1,2.3587587,2.8430405
2,37,5,2,2.3907886,2.6350927
2,37,5,3,2.3518832,2.4117765
2,37,5,4,2.305672,2.1846588
2,37,5,5,2.2035737,2.0341895
2,37,5,6,2.1127167,1.8939928
2,37,5,7,2.017577,1.7934368
2,37,5,8,1.9030565,1.7085891
2,37,5,9,1.792885,1.654227
2,37,6,-4,1.7551022,-2.769715
2,37,6,-3,1.8822916,-2.8963053
2,37,6,-2,2.0008676,-2.9769533
2,37,6,-1,2.0474439,-2.0374854
2,37,6,0,2.1082394,3.0830846
2,37,6,1,2.202556,2.881605
2,37,6,2,2.2093613,2.7178185
2,37,6,3,2.2293367,2.530166
2,37,6,4,2.1710107,2.3337383
2,37,6,5,2.1195261,2.1693335
2,37,6,6,2.0464714,2.0603025
2,37,6,7,1.9612594,1.9605186
2,37,6,8,1.8946357,1.8053801
2,37,6,9,1.7455409,1.7186838
2,37,7,-2,1.8414834,-3.0056348
2,37,7,-1,1.9229249,0.021389008
2,37,7,0,1.9848206,3.0510645
2,37,7,1,2.0102448,2.9060721
2,37,7,2,2.0376,2.7283695
2,37,7,3,2.0793653,2.596896
2,37,7,4,2.0687246,2.4551513
2,37,7,5,2.0411258,2.3177414
2,37,7,6,2.0040703,2.1883662
2,37,7,7,1.9136549,2.0382657
2,37,7,8,1.8468904,1.9507512
2,37,7,9,1.7798607,1.8728342
2,37,8,-1,1.7707994,0.03077972
2,37,8,1,1.8722275,2.969388
2,37,8,2,1.9213276,2.7831604
2,37,8,3,1.9517171,2.6910613
2,37,8,4,1.9482839,2.5456915
2,37,8,5,1.9217193,2.3885872
2,37,8,6,1.8875427,2.28515
2,37,8,7,1.8528706,2.1693668
2,37,8,8,1.7749451,2.0891314
2,37,8,9,1.7188237,2.0166967
2,37,9,0,1.7444618,3.0951588
2,37,9,1,1.7742978,2.9534233
2,37,9,2,1.8183794,2.848607
2,37,9,3,1.8282781,2.705537
2,37,9,6,1.8555951,2.3706887
2,37,9,7,1.7827967,2.2292147
2,37,9,8,1.7506918,2.1634111
2,37,10,5,1.7660125,2.5685759
2,37,10,6,1.7406657,2.399801
2,38,-10,-6,1.7508731,-0.73827773
2,38,-10,-5,1.7665831,-0.6067387
2,38,-10,-4,1.7520382,-0.48951852
2,38,-10,-3,1.7540442,-0.37869406
2,38,-9,-8,1.7316227,-0.94999886
2,38,-9,-6,1.8216302,-0.7460171
2,38,-9,-5,1.8635226,-0.6953206
2,38,-9,-4,1.877488,-0.5050062
2,38,-9,-3,1.844037,-0.39687085
2,38,-9,0,1.7523743,-0.09729741
2,38,-8,-9,1.7326703,-1.1666787
2,38,-8,-7,1.8742733,-0.975636
2,38,-8,-6,1.8945093,-0.8688184
2,38,-8,-5,1.9644939,-0.7685134
2,38,-8,-4,1.9910736,-0.6198981
2,38,-8,-3,1.9813608,-0.46542525
2,38,-8,-2,1.9500268,-0.28406772
2,38,-8,-1,1.8987061,-0.2100834
2,38,-8,0,1.8872786,-0.05914023
2,38,-8,1,1.818895,0.013270764
2,38,-8,2,1.7523389,0.097683124
2,38,-7,-8,1.8519101,-1.2028753
2,38,-7,-7,1.9246533,-1.0686727
2,38,-7,-6,1.9562383,-1.0044204
2,38,-7,-5,2.0017185,-0.8093944
2,38,-7,-4,2.0727005,-0.69127035
2,38,-7,-3,2.0987346,-0.5149846
2,38,-7,-2,2.0289595,-0.35292357
2,38,-7,-1,2.032738,-0.23036388
2,38,-7,0,1.9889117,-0.09882501
2,38,-7,1,1.9173757,0.00342762
2,38,-7,2,1.865495,0.101264805
2,38,-6,-9,1.8224089,-1.4250693
2,38,-6,-8,1.9005275,-1.2609549
2,38,-6,-7,1.9664985,-1.2082458
2,38,-6,-6,2.0519252,-1.1032676
2,38,-6,-5,2.1378677,-0.92212844
2,38,-6,-4,2.1976624,-0.786427
2,38,-6,-3,2.2284765,-0.6127026
2,38,-6,-2,2.2282252,-0.45141324
2,38,-6,-1,2.2007017,-0.28276554
2,38,-6,0,2.1280475,-0.06465215
2,38,-6,1,2.0952735,0.07822328
2,38,-6,3,1.8586794,0.24168766
2,38,-5,-9,1.8090525,-1.4989198
2,38,-5,-8,1.8888133,-1.4229121
2,38,-5,-7,1.9993248,-1.3714848
2,38,-5,-6,2.1143293,-1.2184443
2,38,-5,-5,2.2149417,-1.0968937
2,38,-5,-4,2.2996094,-0.93063563
2,38,-5,-3,2.3728225,-0.74395376
2,38,-5,-2,2.4087136,-0.5319063
2,38,-5,-1,2.396982,-0.31822684
2,38,-5,0,2.331293,-0.08946775
2,38,-5,1,2.219401,0.055449214
2,38,-5,2,2.1412158,0.19295484
2,38,-5,3,1.979074,0.30715525
2,38,-5,4,1.9494581,0.4295785
2,38,-5,5,1.7929561,0.46626213
2,38,-4,-7,2.0889502,-1.4692975
2,38,-4,-6,2.1508214,-1.3867102
2,38,-4,-5,2.2870407,-1.2631913
2,38,-4,-4,2.3968012,-1.1021848
2,38,-4,-3,2.5291944,-0.9007234
2,38,-4,-2,2.590025,-0.65083677
2,38,-4,-1,2.6009068,-0.40074807
2,38,-4,0,2.5302835,-0.13651797
2,38,-4,1,2.417878,0.0888188
2,38,-4,2,2.2925477,0.23233025
2,38,-4,3,2.1504667,0.38173127
2,38,-4,4,2.0543275,0.45379582
2,38,-4,5,1.9584826,0.516373
2,38,-4,6,1.8160107,0.5326723
2,38,-3,-9,1.8287935,-1.6996801
2,38,-3,-8,1.9380493,-1.719398
2,38,-3,-7,2.063351,-1.644971
2,38,-3,-6,2.1734564,-1.6032037
2,38,-3,-5,2.3457322,-1.4489784
2,38,-3,-4,2.5190766,-1.3197993
2,38,-3,-3,2.6964133,-1.1421503
2,38,-3,-2,2.818637,-0.85546935
2,38,-3,-1,2.8812485,-0.5334957
2,38,-3,0,2.817565,-0.18492201
2,38,-3,1,2.6853464,0.085567996
2,38,-3,2,2.475897,0.28467134
2,38,-3,3,2.3520937,0.4075079
2,38,-3,4,2.1696475,0.5086557
2,38,-3,5,2.0517578,0.5983229
2,38,-3,6,1.9037441,0.64578176
2,38,-3,7,1.7891545,0.68052304
2,38,-2,-9,1.788886,-1.856226
2,38,-2,-8,1.8728385,-1.8215919
2,38,-2,-7,2.0104795,-1.799827
2,38,-2,-6,2.1673136,-1.7345837
2,38,-2,-5,2.3291998,-1.6820964
2,38,-2,-4,2.5329494,-1.5664604
2,38,-2,-3,2.7587662,-1.4139861
2,38,-2,-2,2.963819,-1.1505088
2,38,-2,1,2.9619093,0.120190315
2,38,-2,2,2.7642894,0.3638834
2,38,-2,3,2.5181968,0.5131879
2,38,-2,4,2.3357434,0.6422699
2,38,-2,5,2.1356695,0.67963505
2,38,-2,6,2.0062516,0.7359328
2,38,-2,7,1.9289314,0.7990526
2,38,-2,8,1.740547,0.83119005
2,38,-1,-9,1.7533152,-1.9761213
2,38,-1,-8,1.8539119,-1.9444901
2,38,-1,-7,1.9740008,-1.9394449
